,asin,related,title,price,salesRank,imUrl,brand,categories,description,rating,timestamp,imUrl_local,user
33,B007TYMG7U,"{'also_viewed': ['B00CQ2N22I', 'B00CSTEB0Q', 'B00CQ2O73G', 'B00CQ2OISU', 'B00CQ2IFZC', 'B00CQ2LFLS', 'B007TYQRK2', 'B007TYO8T4', 'B009EWNKWK']}",Quay 1364 White Retro Oversized Round Sunglasses,9.74,{'Clothing': 770938},http://ecx.images-amazon.com/images/I/31VBplRkjML._SX342_.jpg,,Clothing Women,,5.0,1401494400.0,B007TYMG7U_31VBplRkjML._SX342_.jpg,USER668414990
34,B0061AWPKQ,"{'also_viewed': ['B00819ML6I', 'B0039PUV1G', 'B00D98F0SC', 'B0081KIHAQ', 'B0090U5MU4', 'B004Q96LHC', 'B0080JFJPO', 'B0039LMZ6O', 'B0039LMZ1O', 'B00B4RTN74', 'B0090U5P38', 'B00L3EVPO2', 'B0069N7PCS', 'B008199C7Y', 'B00JR39N5E', 'B00KACYKZO', 'B004OBYGJW', 'B007XK0FTQ', 'B0061AWP2Y', 'B00K1JCOI6', 'B0081LD3TU', 'B007XKD3Y0', 'B00JQG2M50', 'B00KNWJ9GG', 'B00B4RTS1K', 'B007C4PDWC', 'B007OME9J0', 'B0081K3GJS', 'B007C4PM3M', 'B00G61LEXO', 'B00JR5AFCW', 'B00H58756M', 'B00K8F0QVU', 'B00ES1GPSS', 'B004OBYI4K', 'B00JR4HR4W', 'B009GHFHOM', 'B007OMEGDE', 'B009IZ3KQO', 'B005MYJHSA', 'B00FI1SJZ4', 'B0039MH0O0', 'B00KADWZB4', 'B0079G4RNY', 'B005EML8GY', 'B005XABF10', 'B00D98F99C', 'B00G3ED0UY', 'B00891FBR4', 'B00JR2CPN2', 'B00E7SMWPW', 'B00G27XFHU', 'B00B7PC3Z2', 'B00HA8PXSY']}",Michael Kors Redonda Sunglasses - M2807S (Loden),69.79,{'Clothing': 685134},http://ecx.images-amazon.com/images/I/31HuaUL-bZL._SY445_.jpg,Michael Kors,Clothing Women,,5.0,1395100800.0,B0061AWPKQ_31HuaUL-bZL._SY445_.jpg,USER516870044
35,B00DGXY56I,"{'also_bought': ['B00EHFNX7Q', 'B00E4IV3CS', 'B00I8Q3WPI', 'B00J5PCUPE', 'B00IWTW57M', 'B00GB39YCU', 'B00J6HJLPI', 'B00DW4NC2E', 'B00EPF6YPQ', 'B007WADZDA', 'B00GZ6NLF4', 'B00C39ZM7M', 'B00D6G7VSE', 'B00AZ3L61E', 'B00CKXTPM4'], 'also_viewed': ['B00EHFNX7Q', 'B00J5PCUPE', 'B00JZ2ZV8A', 'B00APFUVJK', 'B00D6G7VSE', 'B00JU9HTXI', 'B00IWTW57M', 'B00FF9TIA4', 'B00J2O6WNY', 'B00HHYDUTU', 'B00D1RWOC6', 'B00IW7PEVI', 'B00J3AN0C8', 'B00EVSNWD4', 'B00K0KKZBE', 'B00G4PZPTG', 'B00KL48B60', 'B00C66CW7U', 'B00EYZ88CE', 'B00K0JSVGG', 'B00D6BZPVO', 'B00EPF6YPQ', 'B00K0KTJZM', 'B00E4IV3CS', 'B00K4SL1HO', 'B00K0JMJMI', 'B00GJS2550', 'B00JGUKIG6', 'B00CNH9ZRM', 'B00JG6UOKA', 'B00KH4QGBQ', 'B00EZFRJNC', 'B00HA7OEYY', 'B00C39ZM7M', 'B00F1H3U2M', 'B00I8Q3WPI', 'B00FQK15NK', 'B00JMPT1BI', 'B00KDBKBPU', 'B00L37P586', 'B00IGB6RP2', 'B00KFZQVLC', 'B00JX3I2NM', 'B00J2HU9ZS', 'B00JGQNL7I', 'B00KH54H16', 'B00IP110PA', 'B00GJS6P6A', 'B00K88O8UM', 'B00EQEPUOW', 'B00CMXJNZQ', 'B00KGKR93K', 'B00HZGG1GO', 'B00H7K6TKQ', 'B00J7KPSMO', 'B00H32JK68', 'B00J6HJLPI'], 'bought_together': ['B00E4IV3CS', 'B00EPF6YPQ']}",Crazy Girls Womens Cap Sleeves 73 Number Print Stretchy Sports Crop Top,14.99,{'Clothing': 52264},http://ecx.images-amazon.com/images/I/41EOj2Yd5jL._SX342_.jpg,,Clothing Women,,4.0,1399420800.0,B00DGXY56I_41EOj2Yd5jL._SX342_.jpg,USER264197703
36,B00G3ALNSY,"{'also_viewed': ['B00D4T476C', 'B00D4T4TA6', 'B00G3AIW88', 'B00D4T4C3K', 'B0091E0FV0', 'B00D4T4KZU', 'B00D4T3BD2', 'B00GH005R0', 'B00D4T4K0A', 'B00D4T4RWG', 'B00GNAWEXM', 'B00GNAVYF6', 'B00D4T466S', 'B00D4T4C3A', 'B00GNAWDDI', 'B00GNAVXDO', 'B007ECG754', 'B00HND2CI0', 'B00D4T4JWY', 'B00CCATICW', 'B00D4T4HUI', 'B00D4T4AD2', 'B00GNAWEUA', 'B00D4T4O92', 'B005VHQYZC', 'B00D4T4SX4', 'B00GNAX8U0', 'B00CCAU8E4', 'B00GNAX8OG', 'B00GNAWH34', 'B008N8DD6Y', 'B00GNAVYFG', 'B00GNAX48G', 'B00GNAWBMQ', 'B00GNAWBQM', 'B00G6OG0OY', 'B00CCAU9W0', 'B00GNAW97S', 'B00BIMCUT8', 'B00GNAWDBA', 'B00GNAWAFE', 'B00CCATNG8', 'B00GNAVZXC', 'B00GNAWH4S', 'B00D4T4M58', 'B00B2AWA32', 'B00GNAX8SC', 'B007ECEU76', 'B00D4T65SU', 'B00CCASNS2', 'B00GNAWAF4', 'B00D4T48CU', 'B00F2JIFS8']}",Life is Good Women's Thank Full Bounty Retro Crusher Tee,10.0,{'Clothing': 718366},http://ecx.images-amazon.com/images/I/41n9LLKykXL._SX342_.jpg,,Clothing Women,,5.0,1403654400.0,B00G3ALNSY_41n9LLKykXL._SX342_.jpg,USER540860539
37,B005A55TQ0,{'also_viewed': ['B0058NWK98']},Breezies Lace Eclipse Underwire Bra with Ultimair,14.0,{'Clothing': 133076},http://ecx.images-amazon.com/images/I/41CwbJlZREL._SY445_.jpg,,Clothing Women,,5.0,1328400000.0,B005A55TQ0_41CwbJlZREL._SY445_.jpg,USER321689348
38,B002HNFWY2,"{'also_viewed': ['B003BG9WF4', 'B0033MIVBW', 'B0042ZC9I0', 'B0078QRUDO', 'B002GCL658', 'B002W2GD46', 'B007PRMD7Y']}",Black Fireman Helmet,28.99,{'Clothing': 650969},http://ecx.images-amazon.com/images/I/51ByPINpLIL._SX342_.jpg,Charades,Clothing Women,,5.0,1349654400.0,B002HNFWY2_51ByPINpLIL._SX342_.jpg,USER263407153
39,B00DL3X8IO,,Love Boho Women's Tiger Print Scarf Caftan Tunic Poncho,15.99,{'Clothing': 2624731},http://ecx.images-amazon.com/images/I/518R%2BoWWmAL._SY445_.jpg,,Clothing Women,,4.0,1378166400.0,B00DL3X8IO_518R%2BoWWmAL._SY445_.jpg,USER994928536
40,B00BQZMBJ6,"{'also_viewed': ['B00C3HGUDO', 'B00B4022II', 'B00BU8YUDY', 'B00EQAJHBI', 'B00BUISAZS', 'B00IZ843ES', 'B00J4HZTCE', 'B00JW7SYR8', 'B00F6OIE8A', 'B00CSX4IZ0', 'B00H90UOFU', 'B00C3FG482', 'B00H90U1T4', 'B00CP83LMO', 'B00B5H5L88', 'B00AYZRGOO', 'B00CWI9IUG', 'B00BNIBEOE', 'B00CIBCJA8', 'B00JMFZCDO', 'B00IT73UO4', 'B00GT94BME', 'B00C2G3JE4', 'B00BQYTQCW', 'B00B8YN95U', 'B009VOEHCS', 'B00INC2M30', 'B00HM9LCHM', 'B008G0QIAC', 'B00KF6RECG', 'B00J4JDRXA', 'B00C8L4Y9M', 'B00JEFLILC', 'B00C3HIPIW', 'B00GXZXBUM', 'B00BNKD332', 'B00BW71RUW'], 'bought_together': ['B00C3HGUDO']}",Mother's Day Special Modadorn Spring Lightweight Polka Dot Chiffon Scarf,5.99,{'Clothing': 659754},http://ecx.images-amazon.com/images/I/41WjkehuLIL._SX342_.jpg,,Clothing Women,,5.0,1398384000.0,B00BQZMBJ6_41WjkehuLIL._SX342_.jpg,USER485163530
41,B00AAZGLAI,"{'also_viewed': ['B007ZV8FGI', 'B007KOS17I', 'B00C6OGLUG', 'B007KD9WU4', 'B00CAZFSRS', 'B00DGPLWOY', 'B007ZV8EVO', 'B00A8SZQY4', 'B0052T66CK', 'B002VECWXG', 'B00IARQDTW', 'B00FPS3CJ8', 'B00ENIM61G', 'B00EVL524S', 'B00CDVIXQW', 'B0041O4GC4', 'B00G2635LC', 'B00C0KY4MI', 'B00G26322O', 'B00C6OGJSA', 'B00CBSVQX4', 'B00A8LBZMI', 'B004YZD0JK', 'B00GWSUHGG', 'B0068DTASQ', 'B00D1OO61G', 'B000KZJDSA', 'B002EQ9NEM', 'B00422MCUS']}",Levenger Bomber Jacket Messenger,199.0,{'Clothing': 278464},http://ecx.images-amazon.com/images/I/51Q28iyIUAL._SX342_.jpg,,Clothing Women,,5.0,1393027200.0,B00AAZGLAI_51Q28iyIUAL._SX342_.jpg,USER668926333
42,B00EOZH8DO,"{'also_viewed': ['B0075CNW7E', 'B00ALL6FWA', 'B00BOXAJVW', 'B00H8V29Q2', 'B008IYCPM6']}",Yelete Women's Design Rainbow Stripe Knee High Socks,5.99,{'Clothing': 1334573},http://ecx.images-amazon.com/images/I/31z9NPAK4%2BL._SY445_.jpg,,Clothing Women,,5.0,1388793600.0,B00EOZH8DO_31z9NPAK4%2BL._SY445_.jpg,USER989143267
43,B00CEKM6RE,"{'also_bought': ['B00ICESAJO', 'B00A4GFGG8', 'B007NYOO2Q', 'B004NTUFAE', 'B007NZO4XO', 'B00BUBW8TO', 'B00FECM8JU', 'B00FEC0MSO', 'B0083I20UY', 'B004Q6S3O4', 'B00GKE6GXA', 'B00B8F6ZSC', 'B008HHQYW6', 'B00C2V4CFY'], 'also_viewed': ['B00ICESAJO', 'B00GKE6GXA', 'B00A4GFGG8', 'B007NYOO2Q', 'B00B8F6ZSC', 'B00IHQZZMC', 'B00FDN4ZKA', 'B00BV9X9V6', 'B00BV9XEH0', 'B007NZO4XO', 'B004Q6S3O4', 'B00J46XN1E', 'B004S9G4R2', 'B00GWR9WTA', 'B004NTUFAE', 'B006HICIZ4', 'B00JTKQ6S2', 'B00CMV68QA', 'B00GA0BFRG', 'B00FDMZTVA', 'B00JTKP7PK', 'B00BLNW9P4', 'B009ZP0696', 'B0083I216M', 'B00D5Q47AA', 'B00BMDUFXG', 'B00BLNWEUE', 'B009K0UA92', 'B000XUFZ3O', 'B004QDPSCC', 'B0083I20UY', 'B004NUJ3YM', 'B00GD8GBHO', 'B00899WTH6', 'B00F8QE4SU', 'B00KFBUJIC', 'B00GEA6YT6', 'B00JQGFYQ4', 'B00FECM8JU', 'B00GMWKCZ8', 'B00EV48HTC', 'B009Z8TD1K', 'B00C2G3JE4', 'B00IZOVMMS', 'B009VOEOJE', 'B00GNR6JM2', 'B00CMRN8V2', 'B0032N1VZK', 'B00FEBWJLS', 'B00BLNWNZU', 'B00IXLOO82', 'B00BQYTQCW', 'B00BV9X99S', 'B00FEC0MSO', 'B00GKSS21K', 'B00FDNF0CW', 'B00AX0L6UU', 'B000ULYBNG'], 'bought_together': ['B00A4GFGG8', 'B004NTUFAE', 'B007NZO4XO']}",Paisley with a Lime Twist Large Square Silk Scarf by Belisi,9.99,{'Clothing': 283982},http://ecx.images-amazon.com/images/I/41wSQ3V6BrL._SY445_.jpg,,Clothing Women,,5.0,1396915200.0,B00CEKM6RE_41wSQ3V6BrL._SY445_.jpg,USER525789704
44,B00DY0CIVW,"{'also_bought': ['B00CIBCJA8', 'B00F7DW94K', 'B00E657KUI', 'B00EDQFU7K', 'B00FDXKMU2', 'B00FDXKTP0', 'B00CIBNS76', 'B00FCZD9LA', 'B009FVTG9Q', 'B00G3CSY1Q', 'B00FM44Z3C', 'B00FDXKHCK', 'B00C336FCY', 'B00ESKGOR6', 'B009I39PJM', 'B009WS5S2Q', 'B00EP0QYL0', 'B00BPJK532', 'B00EIJL972', 'B00GXZXBUM', 'B00GQG9A80', 'B00A4MPWXE', 'B00G6Q69P2', 'B00C8L4Y9M', 'B00EQAJHBI', 'B00E3VJOY0', 'B005MF0YRW', 'B009I37B84', 'B00K7ZMZXI', 'B00C77K4EQ', 'B00CWI9IUG', 'B00FHU80TG', 'B00ARKR8WQ', 'B00F003BOC', 'B00G3DBKIY', 'B00GN8CGYG', 'B00F003TQW', 'B00C33LLT6', 'B00G2G83H8', 'B00G5KEFAU', 'B00ELN0066', 'B00IUMBLZ8', 'B00GK5VTB8', 'B00HY7N1UI', 'B00BPJKBC2', 'B00FAJWRJS', 'B00I4CBFHS', 'B007FTUC02', 'B00B2PMF5K', 'B00J9QM752', 'B00CAVNCPW', 'B008B87LVY', 'B00G2RXB2E', 'B00AQW6W7W', 'B009O8KWRK', 'B005GT7DQE', 'B009ES5LBC', 'B00FL5UJZA', 'B00C854O34', 'B003VMUJG4', 'B00C33UA8E', 'B00JDK841K', 'B00FMYL5W6', 'B00GMWKCZ8', 'B00FIMIOLW', 'B00A3S40Z0', 'B009RUQWX8', 'B00E6EXERC', 'B00F2OQY86', 'B00F4DRGQY', 'B00AOBBG44', 'B00EPEXMDE', 'B009EO9RFM', 'B009GCRIA8', 'B009G5BUMW', 'B00G2FNQVM', 'B00IJRYDWC', 'B00EPMAUZE', 'B00I2O7MQ6', 'B00GUBLE3K', 'B00J096510', 'B00E40UF3Y', 'B00F7MXASA', 'B005LFQNT6', 'B00GYS1F56', 'B00BFY46XC', 'B00GVFN52I', 'B00DT3MG9S'], 'also_viewed': ['B00CIBNS76', 'B00EDQFU7K', 'B00E657KUI', 'B00F7DW94K', 'B00F3EKJI6', 'B00GXZXBUM', 'B00ESKGOR6', 'B00INC2M30', 'B00HY7N1UI', 'B005MF0YRW', 'B00HUFTJ0A', 'B00BPJKBC2', 'B00DXMMSAM', 'B00DQ9IH2A', 'B00BYGBXSM', 'B00J4NV2J2', 'B00EQAJHBI', 'B00F2OQY86', 'B00EPMAUZE', 'B00JNQBAXI', 'B00G3CSY1Q', 'B00DQ994MC', 'B00I3PNC0E', 'B00FCZD9LA', 'B00BFY46XC', 'B00GMBC0SQ', 'B00CIBCJA8', 'B00G2G83H8', 'B00I3P5Z36', 'B00CPQHVPY', 'B00E414GYW', 'B00GFSKCHC', 'B00ELN0066', 'B00I3OIOY4', 'B00GVFN52I', 'B00E3VJOY0', 'B00FDXKTP0', 'B00CLVL6WW', 'B00CWI9IUG', 'B00IPSATF0', 'B00G5KEFAU', 'B00IDCVKJM', 'B00G3DBKIY', 'B00AVXROV4', 'B00AOBBG44', 'B009WS5S2Q', 'B00J9QM752', 'B009I37B84', 'B00FDXKHCK', 'B00HY6GTDU', 'B009I39PJM', 'B00I3OY204', 'B00GQG9A80', 'B00E6EXLQG', 'B00HMBE5KG', 'B00E4TYV4Y', 'B00FM44Z3C', 'B00F003BOC', 'B00BCQKGIM', 'B00IFBB8AW'], 'bought_together': ['B00CIBCJA8', 'B00G3CSY1Q', 'B009WS5S2Q', 'B00F7DW94K']}",Premium Cross Design Infinity Loop Fashion Scarf - Different Colors Available,8.99,{'Clothing': 142211},http://ecx.images-amazon.com/images/I/41W1QNItxcL._SX342_.jpg,,Clothing Women,,5.0,1384560000.0,B00DY0CIVW_41W1QNItxcL._SX342_.jpg,USER264503626
45,B0016OIGXW,"{'also_bought': ['B003ITL74S', 'B00840TV44', 'B0038I600A', 'B004YV8KCG', 'B003ICEZ7G', 'B00CJRMJBK', 'B00187C1AG', 'B00B8NP7ZQ', 'B00IFRMDQO', 'B0027WIVY6', 'B0026IL0N0', 'B005I68CFG', 'B001G70ZJC', 'B00840TW2A', 'B003515380', 'B002EEDYUS', 'B003LKZUCY', 'B008S9PO88', 'B000YPMJF0', 'B001F1U490', 'B001BIYDZ8', 'B002MF3CZG', 'B00840TTFU', 'B002MF88I2', 'B003ID11BS', 'B003XU6L0W', 'B000HB2EM4', 'B005JEIQM6', 'B003HVRF1G', 'B00I5RKFTQ', 'B001G1BDFS', 'B005S8YWL2'], 'also_viewed': ['B00B8NP7ZQ', 'B009KAM6KS', 'B001HRH8S2', 'B005Q13VMM', 'B00FBMUINQ', 'B002MF88I2', 'B00I5RFBYU', 'B000R4KNE2', 'B000OYW4R4', 'B0027WIVY6', 'B002MHJUCS', 'B0042ZWQZG', 'B001K35TYI', 'B00APP7CAG', 'B008OVWG1I', 'B003IYWE68', 'B00IFRMDQO', 'B00FLPX6IC', 'B000W5TSS8', 'B00AJYWQ2C', 'B004QM8PZ0', 'B001BXSDVS', 'B002EEDYUS', 'B005N3N1LY', 'B00BZ5PY3W', 'B0038I600A', 'B003LKZUCY', 'B005I68CFG', 'B003YLK7SW', 'B003ITL74S', 'B000H4335I', 'B00840TV44', 'B00B8NP7YC', 'B000LTL4PA', 'B005UJ5Y1Q', 'B00187C1AG', 'B009YD7BHO', 'B006WFFTSA', 'B0042ZWJNA'], 'bought_together': ['B003ITL74S', 'B00840TV44', 'B0038I600A']}",elope Grunge Witch Hat,13.57,{'Clothing': 142161},http://ecx.images-amazon.com/images/I/412H4mASOBL._SY445_.jpg,elope,Clothing Women,,4.0,1351555200.0,B0016OIGXW_412H4mASOBL._SY445_.jpg,USER754151069
46,B00FBUAUEA,,got nashville? L.A.T Misses Cut Women's T-Shirt,19.99,{'Clothing': 1985124},http://ecx.images-amazon.com/images/I/41RJxpagSbL._SX342_.jpg,,Clothing Women,,5.0,1383523200.0,B00FBUAUEA_41RJxpagSbL._SX342_.jpg,USER726022327
47,B00ECDISZA,"{'also_bought': ['B00C4YKT2E', 'B00D25C8CI', 'B00AAMOH1G', 'B00ISESMQ4', 'B00CRRI1P0', 'B00B4FG2L6', 'B00FZ0L6IA', 'B00C4YFU3C', 'B00D48X886', 'B00G2JLRMI', 'B007XW2UIS', 'B00BUT640U', 'B00FY82PD8', 'B00EB10XEW', 'B00CIZWQ84', 'B00BQKKV1Q', 'B0089E3YWK'], 'also_viewed': ['B00D25C8CI', 'B00CRRI1P0', 'B00B4FG2L6', 'B00AAMOH1G', 'B00KNCCU2G', 'B00C4YKT2E', 'B008OVMSXY', 'B00IAU886U', 'B00DFMEJV6', 'B00IASZX56', 'B0083XI3BY', 'B005WS1TUA', 'B00BZV01IO', 'B000VKNL3W', 'B00FZ0L6IA', 'B004R1EMVQ', 'B00D48X886', 'B00C4YFU3C', 'B00JS63QNK', 'B004NAOZOK', 'B00GD2LV8E', 'B00ISESMQ4', 'B00L1B5K4I', 'B00C85G9EG', 'B0083XISBE', 'B003Q52QMG', 'B00JX0DR80', 'B004NAJY2I', 'B00IA8RES0', 'B00HYOPZ64', 'B00CEJ2VTS', 'B0023G36YQ', 'B008KE5W9M', 'B00BBQBK4W', 'B00B01M696', 'B003TP2N5S', 'B00BBQFH5A', 'B00BZI4LJC', 'B0012NBPN0', 'B00IC526I4', 'B00IOXGWLQ', 'B00GKGRSF8', 'B00BBQFGWO', 'B00FZ3P66U', 'B00BF71UBU', 'B00FARBH1E', 'B00BQKKV1Q', 'B007BZ5CUU', 'B006SCU12G', 'B007M66FFE', 'B000OBSFQQ', 'B00CIZWQ84', 'B004BIYE8G', 'B001UL7EDE', 'B007BZ5CUA', 'B002ZPMYB6', 'B00JGE8QOI', 'B0038QBBXI'], 'bought_together': ['B00C4YKT2E', 'B00D25C8CI', 'B00B4FG2L6', 'B00AAMOH1G']}",Cotton Cantina Women's Basic Super Rayon V-Neck (2 Pack),14.99,{'Clothing': 310615},http://ecx.images-amazon.com/images/I/4190j5o53QL._SX342_.jpg,,Clothing Women,,4.0,1396137600.0,B00ECDISZA_4190j5o53QL._SX342_.jpg,USER549266407
48,B00DVNG0J8,"{'also_viewed': ['B005G4B1VM', 'B00DP2NZRA', 'B0031Y8SQ0', 'B00EYSJF3M', 'B00383ZS8U', 'B00EYNNFLA', 'B005G4B0I6', 'B00CERE7F6', 'B005G4B37O', 'B004561Z0E', 'B006C1DVHK', 'B008GVFYPQ', 'B00487V67C', 'B007O2XSKQ', 'B005HSW3XC', 'B00CSXOETA', 'B00GS5Z9O8', 'B00F2QC5DW', 'B005YTJX2I', 'B0074MYQTS', 'B000NRV612', 'B001OHXF00', 'B002EA1X5U', 'B00JRKTRA8', 'B00CERKYA8', 'B0053CW8C8', 'B00JRKUBUS', 'B008WJ156O', 'B00FK7SKT6', 'B000NRV68K', 'B00EUTIS1U', 'B00FK7SDQ6', 'B005G4B4NC', 'B00CERI9PA', 'B00JRM0GY2', 'B0091IEO90', 'B003F1PP3S', 'B007494NZS', 'B00FYX8YOM', 'B00GU19ZOU', 'B00E3KMP2O', 'B00BJP2EAO', 'B00FK7SWS0', 'B008ICHSWK', 'B00ANDUC7A', 'B0073WX3UW', 'B005NXVSMI', 'B00F2QBQ8M', 'B00M2GZTQ0', 'B00KFA82E6', 'B0040MICCW', 'B001NZ2SLA'], 'bought_together': ['B006C1DVHK']}",Avenue Lou Sunglasses Case,14.99,{'Clothing': 35171},http://ecx.images-amazon.com/images/I/41Y61IM0mkL._SX342_.jpg,,Clothing Women,,5.0,1385942400.0,B00DVNG0J8_41Y61IM0mkL._SX342_.jpg,USER352301940
49,B00BEPIF0W,"{'also_bought': ['B00AWS0IBQ', 'B00CJDSVX4', 'B007IJPX0S', 'B00CJDWEPU', 'B00D8402FS', 'B00D8402QC', 'B00LPPAV9O', 'B008LRQDQY', 'B00CJDTHY6', 'B004O275X0', '0312642970'], 'also_viewed': ['B00AWS0IBQ', 'B00CJDSVX4', 'B00D8402FS', 'B008LRQDQY', 'B00CJDWEPU', 'B007IJPX0S', 'B00D8402QC', 'B00CJDTHY6', 'B00I2S058O', 'B00FARFKTE', 'B00CJDYH50', 'B00CJDXG20', 'B00D840KPU', 'B00CWVE9IE', 'B0012N37R2', 'B0012NBPN0', 'B00AWS1AXG', 'B007IJQ67M', 'B0031Q76EI', 'B00FARER5W', 'B0014JXIFK', 'B00IASZX56', 'B002B5CYGK', 'B0012N84SY', 'B00HZH1SPC', 'B00LPPAV9O', 'B007BZ5CUA', 'B0014K0GYU', 'B00FARBH1E', 'B00ARK29QG', 'B000M5164M', 'B00B2B1UV4', 'B007C91MBS', 'B00CKTXJUM', 'B00B14MZJS', 'B0031CK3OM', 'B007C91DOY', 'B000OBSXJK', 'B00CEJ2VTS', 'B00BF71Y84', 'B0023RJ30Q', 'B00DRLINVW', 'B003YQL9AM', 'B0054MR5KW', 'B00ECBEVLW', 'B00JQWEG9Y', 'B004UQNKAC', 'B00IC4X878', 'B0014K4H22', 'B005ZOJ37W', 'B0031CEF96', 'B0083XISBE', 'B00JMQ50C6', 'B00JRGE41E', 'B00IASLQFC', 'B008KE4HM0', 'B00CYRHL9K', 'B005AVB328', 'B0083XI3BY', 'B0082LLNX2'], 'bought_together': ['B00AWS0IBQ', 'B00CJDSVX4', 'B007IJPX0S', 'B00CJDWEPU']}",DownEast Basics Women's Classic Tee,11.99,{'Clothing': 42906},http://ecx.images-amazon.com/images/I/41TDEyJDMaL._SY445_.jpg,,Clothing Women,,4.0,1374624000.0,B00BEPIF0W_41TDEyJDMaL._SY445_.jpg,USER491417455
50,B0094OVBQA,"{'also_bought': ['B0094ON4BK', 'B008GGNSVS', 'B0092ASJPW'], 'bought_together': ['B0094ON4BK']}",Junior Mitt Romney Paul Ryan Election 2012 White T-Shirt Tee B,15.95,{'Clothing': 750534},http://ecx.images-amazon.com/images/I/31pW23gXNuL._SX342_.jpg,,Clothing Women,,5.0,1397088000.0,B0094OVBQA_31pW23gXNuL._SX342_.jpg,USER389421200
51,B00C66EELM,"{'also_bought': ['B00D3Z2SMM', 'B00BML9P5M', 'B00C66CHJ8', 'B00CWA0M7W', 'B00C97967K', 'B00AFPTMRM', 'B00C96U4UE', 'B00C86EVJ0', 'B007905AJA', 'B00HH4TO9A', 'B00DNSRC0M', 'B00C96U4TK', 'B004FH6L8Y', 'B005NGRB80'], 'also_viewed': ['B00D3Z2SMM', 'B00HH40MNM', 'B00E5GWRYW', 'B00BML9P5M', 'B00C97967K', 'B00C66CHJ8', 'B00CWA0M7W', 'B00JLB7PFW', 'B00DRCJZ54', 'B00HH40LCY', 'B00IJ0ZV3O', 'B00HH40MJ6', 'B00KGDI486', 'B00HH4TOVS', 'B00JLB7PNE', 'B00E5HDMO0', 'B00HPLYHA6', 'B00HH40NNQ', 'B00DPG9HHI', 'B00HH40L9M', 'B00HPLYGAW', 'B00HPLYFBW', 'B00C97967A', 'B00HPLYHAQ', 'B00FEAZUNI', 'B006OWPMWY', 'B00JLB7M5U', 'B00HH4TO9A', 'B00E5HP7XY', 'B00IJ0ZV48', 'B00IJ0ZVJI', 'B00IJ0ZV4I', 'B00IJ0ZVHK', 'B00IJ0ZUJY', 'B00E5GWS1E', 'B00EOLA1TG', 'B00CWA0M68', 'B00JLB7M32', 'B00JLB7PCU', 'B00DQK68GQ', 'B006OWPLZW', 'B00EQ4T3NG', 'B00HPLYHCO', 'B00HPLYG8E', 'B00E5H3RNQ', 'B00HSDOYWW', 'B00IGRR67O', 'B00E5H7K5W', 'B00C5CA394', 'B00HPLYGA2', 'B00HPLYGDY', 'B00JLB7U2K'], 'bought_together': ['B00D3Z2SMM', 'B00BML9P5M', 'B00CWA0M7W', 'B00C66CHJ8']}",Anne Klein Coast is Clear Small Tote,46.06,{'Clothing': 38007},http://ecx.images-amazon.com/images/I/41jYyYalwBL._SY445_.jpg,,Clothing Women,,5.0,1385683200.0,B00C66EELM_41jYyYalwBL._SY445_.jpg,USER933166653
52,B00EHQKH4C,"{'also_bought': ['B00EHQKE2M', 'B00CPT1DYQ', 'B00HYMMUD2', 'B00CPT1ML0', 'B00CKGB85I'], 'also_viewed': ['B00EHQKE2M', 'B00HYMMUQO', 'B00HYMMUD2', 'B00FMB2AV4', 'B00IQFLHEY', 'B00KOBADY8', 'B00LBEN3KI', 'B00FA3ZRGY', 'B00HDXJ1ZC', 'B00L9L9DM0', 'B00L9L90Z0', 'B00K0SZWI2', 'B00EOBPMR2', 'B00JQ3ZXUE', 'B00IICJFKS', 'B00KMEYVCC', 'B00J9NHIF4', 'B00KME1NYQ', 'B00LBEN06A', 'B00EIGHZI2', 'B00KDQRYBE', 'B003XYXC7I', 'B00J1RPQN4', 'B00L9L9OB0', 'B00F3NHEWG', 'B00KOBA5OG', 'B00KOBAHF8', 'B00JLQVUNU', 'B00JANMDBW', 'B00IAFNWSE', 'B00IT5Q0M0', 'B00JQ47HD4', 'B00L9LA6VW', 'B00L8FEOL2', 'B00JBIXEP0', 'B00K35H0H8', 'B00L35URXG', 'B00KRP1BOC', 'B00KFB3CFE', 'B00E3UZQ1G', 'B00COV7G0K', 'B00K4SNVRC', 'B00KYLHIDW', 'B00JGIMI6G', 'B00L2RYB7I', 'B00CHQBDW4', 'B00IXMP6YC', 'B00C4NV6LS', 'B00J04OLV6', 'B00KMCJ4DA', 'B00CTSFCE0', 'B00G0PX7JK', 'B00JE38C7C', 'B00KOBA9RO', 'B00GHJ4Z1I', 'B00JQGJJ1U', 'B00L9LB06M'], 'bought_together': ['B00EHQKE2M', 'B00CPT1DYQ', 'B00HYMMUD2']}",143Fashion Women's Solid Color Maxi Dress,12.99,{'Clothing': 212896},http://ecx.images-amazon.com/images/I/41yGu7KA1eL._SY445_.jpg,,Clothing Women,,5.0,1398988800.0,B00EHQKH4C_41yGu7KA1eL._SY445_.jpg,USER525933012
